,blob_hash,blob_bytes,blob_path,mime,language_guesslang,language_linguist,repo_name,basename,path_reversed,type
4063,00f6e5088010594b51b06d0490a9132336ba8642,888,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,qmk_firmware,dual_beacon_anim.h,rgb_matrix_animations/quantum,h
4064,00f707610409391c2ec8940da688b9180e6da55f,6331,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Module Management System,lede,broadcom.mk,linux-firmware/firmware/package,mk
4065,00f70cd9a9e4cfadbae24eb7665056ba85b7edc6,1095,/ssd/swh-datasets/blobs-C,text/plain,CSS,CSS,Mailspring,selected-items-stack.less,stylesheets/thread-list/internal_packages,less
4066,00f71d570e09f4acdf90ce12ff99153a40a688bc,10147,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,862-gpio_spi_driver.patch,patches-3.13/generic/linux/target,patch
4067,00f73562e5937ebe59d07ac3fbde65595038e546,2251,/ssd/swh-datasets/blobs-C,text/plain,C++,Perl,openwrt,ARV7525PW.dts,dts/lantiq/linux/target,dts
4068,00f73d735f0c58a138c574e878980c3ae093b6af,5260,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,key-bindings.c,,c
4069,00f7412f8f1e0818a7b47c22d644fece29e77263,265,/ssd/swh-datasets/blobs-C,text/plain,INI,Xojo,obs-studio,tl-PH.ini,locale/data/coreaudio-encoder/plugins,ini
4070,00f7634ee38e2d67898aafb231878b2c9fe91532,1947,/ssd/swh-datasets/blobs-C,text/troff,Assembly,Roff,bcc,biosnoop.8,man8/man,8
4071,00f776a8bbf88c9b850b6a6621aaa05e92af342b,176,/ssd/swh-datasets/blobs-C,text/x-c,C,C,goaccess,error.h,,h
4072,00f77e9d6fb110f42eb8d6929a5c166cdb0d4fa4,2077,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,netdata,build.sh,docker/packaging,sh
4073,00f77f9853a76afdca1c4fc2c8450b0129a4a5d3,24382,/ssd/swh-datasets/blobs-C,text/html,INI,XML,HandBrake,QueueView.xaml,Views/HandBrakeWPF/CS/win,xaml
4074,00f787cc89dc8b6b9fa64c48e1d4e31d199c5c5a,322,/ssd/swh-datasets/blobs-C,text/plain,INI,Nginx,curl,.gitignore,tests,gitignore
4075,00f797bb532f57f98b6aa2ab9b444c7e0471f92b,557,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,HandBrake,info.nib,AdvancedView.nib/English.lproj/macosx,nib
4076,00f7b0fa7fdf6b4392f12aee4d9b06836053fce6,29415,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,cookie.c,lib,c
4077,00f7ba2efdb94c143d7d3445f21862e5c098bda3,3543,/ssd/swh-datasets/blobs-C,text/x-c,C,Slice,qmk_firmware,system_stm32f0xx.h,TARGET_DISCO_F051R8/TARGET_STM32F0/TARGET_STM/cmsis/targets/mbed/libraries/mbed-sdk/mbed/tool/tmk_core,h
4078,00f7c8d2ecfd5870167a1a756444a44014c37e7e,22966,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,863-gpiommc.patch,patches-3.10/generic/linux/target,patch
4079,00f7c90313b303dedd05c7b9df3512b7addab4f0,1543,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,lede,kernel-version.mk,include,mk
4080,00f7d9878800007dc1f11204386ad000f44fe049,39586,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nnn,nnn.c,,c
4081,00f80a3fa8bb4573d3369165de6e0a9700a21a2a,9350,/ssd/swh-datasets/blobs-C,text/x-c,C,C,openwrt,leds-apu2.c,src/leds-apu2/kernel/package,c
4082,00f80b0472d576a84902dda17a294f8dd3d18b36,2456,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,600-0006-rt2x00-rt2800lib-init-additional-beacon-offset-regis.patch,patches/mac80211/kernel/package,patch
4083,00f812c03203fe533620230417b349494b618676,1968,/ssd/swh-datasets/blobs-C,text/plain,YAML,Perl,curl,test88,data/tests,
4084,00f81342e3c05f2a80e3342ae3c9e3789d4302d8,19259,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,netdata,README.md,python.d,md
4085,00f81cae1175edda5db252d01bbedca418accff7,597,/ssd/swh-datasets/blobs-C,text/x-c,C,GLSL,qmk_firmware,rev1.c,rev1/ergodash/omkbd/keyboards,c
4086,00f82d1932dd1796bb7830258b337c6168786df9,9797,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,raylib,Makefile,games,
4087,00f858d00a768d550efc7c4ae56eeee0991c9cbf,732,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libsodium,cmptest.h,default/test,h
4088,00f85ae27263a22ec226cd6a89b3f983f88d19d9,1466,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,mkimage/tools,
4089,00f88c6a8ddf98707f7432a43c827130545730db,458,/ssd/swh-datasets/blobs-C,text/x-c,C,C,netdata,aclk_rx_msgs.h,aclk,h
4090,00f894b48dc666c151c25e382e511137d108621f,5506,/ssd/swh-datasets/blobs-C,text/plain,Shell,Shell,netdata,loopsleepms.sh.inc,plugins.d,inc
4091,00f89ec3f5ee1143e55effb22e67be2997117ce3,1014,/ssd/swh-datasets/blobs-C,text/x-diff,C++,KakouneScript,openwrt,304-index_macro.patch,4.2.4/patches/gcc/toolchain,patch
4092,00f8c02fbd5f09350b36e5ca7f1f757f1bffdc67,6931,/ssd/swh-datasets/blobs-C,text/x-c,C,C,ijkplayer,ijkurlhook.c,ijkavformat/ijkplayer/ijkmedia,c
4093,00f8c96088f8e7e9e344dfeeb56d791d7d172120,1445,/ssd/swh-datasets/blobs-C,text/x-diff,Perl,Markdown,lede,950-0640-dtoverlays-Enable-cam1_clock-when-using-tc358743-or-.patch,patches-5.15/bcm27xx/linux/target,patch
4094,00f8e65162d604a701a8f7d4a968fecd48011fde,1344,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,qmk_firmware,tominabox1.h,tominabox1/users,h
4095,00f8f52244a83b4e8ede8df63eb1c4f84e4392f1,1029,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,tmux,build-all.sh,travis/.github,sh
4096,00f921daec6bc66e892ee102cc97ee6f03762263,281,/ssd/swh-datasets/blobs-C,text/plain,Shell,Wavefront Object,bcc,.gitignore,libbpf-tools,gitignore
4097,00f931281b43038b975d318874edda244d8dc620,1535,/ssd/swh-datasets/blobs-C,text/x-c,Assembly,ASL,qmk_firmware,6x6_kinesis.h,6x6_kinesis/dactyl_manuform/handwired/keyboards,h
4098,00f9339abe5f083484b771adcf1b48206fae7006,49330,/ssd/swh-datasets/blobs-C,text/plain,Erlang,C,openwrt,090-net-generalize-napi_complete_done.patch,backport-4.9/generic/linux/target,patch
4099,00f9377ffa690d1b18df38cb1ea125cbc9519315,2093,/ssd/swh-datasets/blobs-C,text/plain,INI,TextMate Properties,obs-studio,de-DE.ini,locale/data/win-dshow/plugins,ini
4100,00f95ad493f3c0864b8d41c01a9afd0655d0c866,5051,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,curl,RELEASE-NOTES,,
4101,00f962aa853514f9daec90332189d2928d1499e1,3545,/ssd/swh-datasets/blobs-C,text/x-diff,Lua,JavaScript,openwrt,125-MIPS-BCM47XX-Convert-WNDR4500-to-new-syntax.patch,patches-3.10/brcm47xx/linux/target,patch
4102,00f9640b28e6e5e938f90fe4e490c6c496a7aa70,1252,/ssd/swh-datasets/blobs-C,text/x-diff,Perl,Shell,lede,0007-v5.17-arm64-dts-qcom-ipq8074-add-MDIO-bus.patch,patches-5.15/ipq60xx/linux/target,patch
4103,00f9a27e82a1f66bfe47e32f648f1c25a12ad934,3121,/ssd/swh-datasets/blobs-C,text/x-c,Julia,X BitMap,qmk_firmware,keymap.c,via/keymaps/bocc/dztech/keyboards,c
4104,00f9bc892086d657cc6a0c2b1300d3699caae0cb,2541,/ssd/swh-datasets/blobs-C,text/x-c++,JavaScript,JavaScript,Mailspring,sync-process-manager.js,local-sync-worker/src/local-sync/packages,js
4105,00f9ce4befc3f15d467a482271149268c53fb929,383,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Perl,openwrt,airtight.mk,profiles/generic/ar71xx/linux/target,mk
4106,00f9d43a6d4bfa8a4dd150934aa556b41ef508d4,1966,/ssd/swh-datasets/blobs-C,text/x-c,C,SQL,qmk_firmware,keymap.c,default/keymaps/potato65s/buildakb/keyboards,c
4107,00f9e51d4a7d64aef4cdd9af3651dc27a2e599d9,501,/ssd/swh-datasets/blobs-C,text/plain,C,C,micropython,objint.h,py,h
4108,00f9f12b97642ea824718de6f48a3f6be1c93642,45865,/ssd/swh-datasets/blobs-C,text/plain,CMake,CMake,netdata,CMakeLists.txt,,txt
4109,00f9f2fd830862ec23eb6ff5c0cc0c9932d308db,655,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,123-ccmp_checks.patch,patches/madwifi/package,patch
4110,00f9f5c82ddef3b4f4eeaf7ef577d808db423bd4,274,/ssd/swh-datasets/blobs-C,text/x-c,C++,Objective-C,lede,qca9531_glinet_gl-ar300m-nand.dts,dts/ath79/linux/target,dts
4111,00f9f69922c8dfc49267d85431864a9732c50e52,31945,/ssd/swh-datasets/blobs-C,text/x-objective-c,Objective-C,Objective-C,HandBrake,HBQueueController.m,macosx,m
4112,00f9fed3135c3cef60f055a3a916a961cb208431,545,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,priyadi/keymaps/promethium/handwired/keyboards,h
4113,00fa1825c26a8cb8741f3362fcf709437009f7c7,21313,/ssd/swh-datasets/blobs-C,application/json,JSON,OASv3-json,obs-studio,services.json,data/rtmp-services/plugins,json
4114,00fa3d4f1d311405b13fb5124f4986dbba82cef3,13685,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,libui,draw.cpp,windows,cpp
4115,00fa4575eba0d9e636bed78de797d0919de1e402,80236,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_http_upstream.c,http/src,c
4116,00fa53f84a857f6879b4aa26aabc275f082e575a,5022,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,cmd-new-window.c,,c
4117,00fa5d4a227108f91a6a4d977f8eec5866c4638d,220181,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,cluster.c,src,c
4118,00fa730ffac1541007ec3600b8d808b0bc23b330,4107,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,cmd-set-password.c,,c
4119,00fa90a003158ebbdfba947880a08f0fca52afdf,1919,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,lede,950-0099-ARM64-Round-Robin-dispatch-IRQs-between-CPUs.patch,patches-4.19/brcm2708/linux/target,patch
4120,00faa2968cd30f4340a42a0a2236d7638bea7bcd,222,/ssd/swh-datasets/blobs-C,text/plain,INI,Xojo,obs-studio,pt-BR.ini,locale/data/coreaudio-encoder/plugins,ini
4121,00faa9840dcea783e631abf0009c19894726536b,3273,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,openwrt,qcom-ipq4029-ap-303.dts,dts/boot/arm/arch/files/ipq40xx/linux/target,dts
4122,00fac019cf66a73df15a0488f23b5d7dd6973c1f,5004,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,ares_mkquery.c,ares,c
4123,00fac5930148f9459a62717cc83c37b762ce32e5,13378,/ssd/swh-datasets/blobs-C,text/x-c,C,C,open-gpu-kernel-modules,g_fla_mem_nvoc.h,generated/nvidia/src,h
4124,00fad139fa8fc48b41b04246e3abff67fe34983a,6590,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_list.h,lv_objx,h
4125,00fae285382326627a3c5ea7d2b2752884821739,3996,/ssd/swh-datasets/blobs-C,text/x-c,Objective-C,C,darwin-xnu,mach_exc.defs,mach/osfmk,defs
4126,00faec71ece01df9ec41f7aa0f9c26a2a42aebb6,4576,/ssd/swh-datasets/blobs-C,application/json,Go,JSONLD,qmk_firmware,info.json,pegasus/keyboards,json
4127,00fb19edf4582acebbc1dc70ec30a792da8cc1a9,10310,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,mpconfigport.h,cc3200,h
4128,00fb272858b265a763aea1433f9c7dc7dbacacd5,244,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,qmk_firmware,macos.py,doctor/cli/qmk/python/lib,py
4129,00fb7370567b54c73d883115a3d390423006875c,6677,/ssd/swh-datasets/blobs-C,text/x-c,C,C,ish,signal.h,kernel,h
4130,00fb808c06f04f2591d26df022a3719a3e0a9f44,5212,/ssd/swh-datasets/blobs-C,text/x-c,C,C,obs-studio,obs-nix.c,libobs,c
4131,00fb835029caf142d9b1116a91e5412092a2ac36,480,/ssd/swh-datasets/blobs-C,text/x-diff,Makefile,Makefile,lede,300-filter-pcap-includes-lib.patch,patches/ppp/services/network/package,patch
4132,00fb83ec9f0a5520cd2867c03cacc1a6218ff7f2,19985,/ssd/swh-datasets/blobs-C,image/png,Pascal,XML,ijkplayer,abc_btn_switch_to_on_mtrl_00012.9.png,drawable-xxhdpi/res/appcompat/contrib/android,png
4133,00fb84082e93ff6cdc6cc33a3be52d9b904ca150,41500,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,syscalls.master,kern/bsd,master
4134,00fb88aa3cae4f8e48633f068876a403b345a548,6503,/ssd/swh-datasets/blobs-C,text/plain,Shell,KakouneScript,openwrt,02_network,board.d/etc/base-files/mt76x8/ramips/linux/target,
4135,00fba16308996b354b37ac53e1f94619088e0277,18863,/ssd/swh-datasets/blobs-C,text/x-c,C,C,the_silver_searcher,options.c,src,c
4136,00fba3c64757412ddbdf59970eaee1dbcf0119f9,1975,/ssd/swh-datasets/blobs-C,text/plain,INI,XML,curl,test827,data/tests,
4137,00fbbb885597bcbf5cf7b22ae605ddd08f8317b1,78400,/ssd/swh-datasets/blobs-C,text/plain,Markdown,RUNOFF,curl,CHANGES,,
4138,00fbc04e474684f02edb4a65868d3d9ff7900e61,73042,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,tmux.h,,h
4139,00fbca38c17052ab9317ea3cda43bf30c44bfd07,82742,/ssd/swh-datasets/blobs-C,text/x-c,C,SuperCollider,curl,lib557.c,libtest/tests,c
4140,00fbd3bcc5119e58cbad528bcba4ab157576ecf1,122086,/ssd/swh-datasets/blobs-C,text/plain,Assembly,Wget Config,openwrt,config-3.8,generic/linux/target,8
4141,00fbd60b709b0c5c050cc1265558fc12c3885c98,3294,/ssd/swh-datasets/blobs-C,text/plain,YAML,robots.txt,netdata,apps_groups.conf,conf.d,conf
4142,00fbd93ff41d1d44d5937b3941ec209693539940,218588,/ssd/swh-datasets/blobs-C,text/plain,Assembly,Wget Config,openwrt,config-5.4,generic/linux/target,4
4143,00fbeba34fcc66e2f5f1866fac92ee9bbc8408f6,527,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darknet,region_layer.h,src,h
4144,00fbed19540b89748bb1cf82ba06b5bfbb0c7924,53405,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_chart.c,lv_objx/src,c
4145,00fbf6712b3fc2619038eaaf3e0d86a2f75078e1,1264,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,rev1/rs60/xelus/keyboards,h
4146,00fbf6e261b09d47892487483758a4097dba9bdc,8112,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,obs-studio,d3d12-capture.cpp,graphics-hook/win-capture/plugins,cpp
4147,00fbfbd8ad87c0a69904af98e5da9454ed0f775a,6337,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,wt75_c/wilba_tech/keyboards,h
4148,00fbfc6aff01cf8c7004eefa987e5882c1df00e5,12034,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,machine_routines.c,ppc/osfmk,c
4149,00fbfd84943729a4891e36fba5221e2c05f77d94,8519,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,brotli,encoder_jni.cc,enc/wrapper/brotli/org/java,cc
4150,00fc11a69bae76a1e36392d05714b329f96c16cd,14625,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,openwrt,config-5.4,tegra/linux/target,4
4151,00fc24dbaf7829a4e3f8dcd2b3a79848692025e7,5203,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,lede,qcom-ipq4028-wpj428.dts,dts/boot/arm/arch/files-4.14/ipq40xx/linux/target,dts
4152,00fc4e4e87d78051e256bd4f9d0242d906562ee5,6574,/ssd/swh-datasets/blobs-C,text/plain,Groovy,Java,HandBrake,Converters.cs,HandBrakeInterop/HandBrake.Interop/CS/win,cs
4153,00fc4fe2c57a897018f9b14a9fb4f2249de894b9,21091,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,util.c,programs,c
4154,00fc535b0e9717cbef68ce1114226c5082cff661,11003,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Makefile,zstd,Makefile,lib,
4155,00fc57b15fd11b19b67b4da9b6117603dab5bbfa,3213,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,cmd-paste-buffer.c,,c
4156,00fc6a13f53c6dca1bf86ea65ace2dab1349ef87,18901,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,keyboard.c,input/sway,c
4157,00fc7904357ff221ea96550f14d08a1c64a6f4d7,5434,/ssd/swh-datasets/blobs-C,text/plain,CMake,CMake,raylib,CMakeOptions.txt,src,txt
4158,00fc7dcbe11bb0fe6900afc90d982dc5acfab104,1639,/ssd/swh-datasets/blobs-C,text/x-perl,Perl,Perl,tengine,proxy_set_body.t,nginx-tests/nginx-tests/tests,t
4159,00fc85a654367db0f8554b69af699ad5513ce002,7330,/ssd/swh-datasets/blobs-C,text/plain,Lua,Perl,lua-nginx-module,138-balancer.t,t,t
4160,00fca1b48e4978b766fa5787800ea2548644e5a6,11056,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,keymap.c,xyverz/ortho_5x12/community/layouts,c
4161,00fccb00b1c182d98520d01306c0662baa079242,5881,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,libui,tab.c,windows,c
4162,00fcea1126dabd085532960b3b04346a40727731,899,/ssd/swh-datasets/blobs-C,text/plain,INI,TextMate Properties,obs-studio,hr-HR.ini,locale/data/obs-ffmpeg/plugins,ini
4163,00fd0ab68891ab5f0800b94790ba543a0c71fee1,5807,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,rpcv2.h,nfs/bsd,h
4164,00fd0b2c2de420da3307533da1401a3c282e17a0,1949,/ssd/swh-datasets/blobs-C,text/x-diff,C++,Lasso,openwrt,950-am335x-evmsk-wilink-dts.patch,patches-3.12/omap/linux/target,patch
4165,00fd1096451fa35d35158b30f98bcfd74aac4e58,61985,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,modlwip.c,extmod,c
4166,00fd186d22f26b66ae5f5a849c73c1ec39101629,14147,/ssd/swh-datasets/blobs-C,text/plain,Lua,Markdown,tig,tigrc.5.txt,,txt
4167,00fd1ce02bc7a181c4442dba5c65bb893ed3ada6,816,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,darwin-xnu,Makefile,,
4168,00fd53019f77cf6c5f6740e3cf56af77ca374d97,86588,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,HandBrake,frmMain.resx,C#/win,resx
4169,00fd5f0929f19cde49f2fa7084ef525de2cb4f65,12605,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,utf8.c,,c
4170,00fd74fe1076e5f9750bafaa1c520dc3787ec34c,36700,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,sws.c,server/tests,c
4171,00fd77784963e5ec164a521bb35f6daba291ad24,5280,/ssd/swh-datasets/blobs-C,text/x-c,C,C,skynet,skynet_socket.c,skynet-src,c
4172,00fdbaf7c50f8df367b2035a0b32bc5bbade35bc,2966,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,redis,Makefile,deps,
4173,00fdeedb87bdedabf5481c90493814f20396cb41,14026,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,0050-SPI-ralink-add-Ralink-SoC-spi-driver.patch,patches-3.18/ramips/linux/target,patch
4174,00fdef3f01733d27a2da3952ce34f959ef757c46,15136,/ssd/swh-datasets/blobs-C,image/jpeg,TeX,LabVIEW,The-Art-Of-Programming-By-July,28.jpg,7/images/ebook,jpg
4175,00fe02093d42302fb34eb252ad107bbaa9da682f,35033,/ssd/swh-datasets/blobs-C,text/x-c,C,C,netdata,rrdpush.c,streaming,c
4176,00fe08b8fa3f864140e287c7d7bb53ce9ea42cb6,1046,/ssd/swh-datasets/blobs-C,text/plain,INI,Xojo,obs-studio,el-GR.ini,locale/data/decklink/plugins,ini
4177,00fe0c9480e353e5c3273500ae8229775b2fa6dc,11912,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,netdata,rrd2json.c,formatters/api/web,c
4178,00fe0fa278234458f13dd9228b55d20a115bfb13,26875,/ssd/swh-datasets/blobs-C,text/x-c,C,C,rufus,rufus.h,src,h
4179,00fe1abc3d7e5021a41789ba5107cd967b09c009,282,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Markdown,openwrt,target.mk,ep80579/x86/linux/target,mk
4180,00fe1adb580cdd51a90cdbc30c50a4260cff6bfd,20180,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,asyn-ares.c,lib,c
4181,00fe3f2ba2bc29c33f343a0a1ee59ccee4d32aa9,19955,/ssd/swh-datasets/blobs-C,text/html,HTML,HTML,Tasmota,functions_o.html,html/doxygen/docs/IRremoteESP8266/IRremoteESP8266/lib_basic/lib,html
4182,00fe7173e0a7ddbdf7fed4c9de2c98098cdb3e16,2717,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,ssh.h,lib,h
4183,00fe7bac6a4bbdeea969e84ca19b66f17f310155,7877,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,0282-drm-vc4-Make-the-CRTCs-cooperate-on-allocating-displ.patch,patches-4.4/brcm2708/linux/target,patch
4184,00feae2f6a6dbd4c3274ab97d59695e1a5bcbbaf,38347,/ssd/swh-datasets/blobs-C,text/x-c,C,C,goaccess,parser.c,src,c
4185,00feb623ee512a49cd735e7cd77dba84f527c95b,16907,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,at.c,netat/bsd,c
4186,00fec478acff43a1dd991863cf0637147cf3d7c9,1497,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Makefile,qmk_firmware,lufa.mk,protocol/tmk_core,mk
4187,00fef19bbdc7da1bdeeb943372f5bf44aa710128,2840,/ssd/swh-datasets/blobs-C,text/x-c,Batchfile,Roff,curl,CURLOPT_USERNAME.3,opts/libcurl/docs,3
4188,00fef948918cb9649531f71356f2f29b17d664c4,132268,/ssd/swh-datasets/blobs-C,text/x-m4,Shell,M4Sugar,curl,configure.ac,,ac
4189,00ff102d5839bb34dc048198987f5712a3a005e2,4008,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,kernel.mk,linux/target/openwrt,mk
4190,00ff1956e24d766f465f3e9edc40c925945ee824,72541,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C++,obs-studio,obs-app.cpp,UI,cpp
4191,00ff1f19b8490ce28bd1d3eb6a11b7bf7040d04b,5476,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,stm32f30x_crc.h,TARGET_STM32F3XX/TARGET_STM/cmsis/targets/mbed/libraries/mbed-sdk/mbed/tool/tmk_core,h
4192,00ff524299533dd670d0d0bd516167f075de293e,80720,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,queuehandler.c,src/gtk,c
4193,00ff6b11029895c7ae02592ee8da2113062e147d,33055,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,net_filter.c,i386/osfmk,c
4194,00ff7fd9e954251b00b3c3adafe4e16c405e5ac4,3559,/ssd/swh-datasets/blobs-C,text/x-c,Lisp,Prolog,libsodium,e.c,libcurvecp/curvecp/src,c
4195,00ffb19f6fcf31f0b75adb19c1c85e0f104f3b0e,1087,/ssd/swh-datasets/blobs-C,text/x-diff,Shell,Perl,openwrt,701-net-dsa-bcm_sf2-keep-GPHY-enabled-on-the-BCM4908.patch,patches-5.10/bcm4908/linux/target,patch
4196,00ffb9fbea0a1634d9f4c6128d072ea7c0c7dc00,5098,/ssd/swh-datasets/blobs-C,text/plain,Lisp,Graph Modeling Language,openwrt,Config.in,package/openwrt,in
4197,00ffcb8272f0c7fb289241c8c4937f079a2ad561,15070,/ssd/swh-datasets/blobs-C,text/html,Markdown,Markdown,nnn,README.md,,md
4198,00ffe09a0acdf457b02e13b02ddfa591c412abe0,319,/ssd/swh-datasets/blobs-C,text/x-diff,Makefile,Makefile,openwrt,103-ARM-at91-build-dtb-for-wb50n.patch,patches-4.4/at91/linux/target,patch
4199,00ffe5c386be46c8772200a88efadfa0e76b42a9,104860,/ssd/swh-datasets/blobs-C,text/x-m4,Shell,M4Sugar,curl,configure.ac,,ac
4200,00ffe7ed3749f486714c24a92fc0dca33f85213b,275,/ssd/swh-datasets/blobs-C,text/plain,YAML,PlantUML,timescaledb,load_common.sql,sql/setup/sql,sql
4201,00fff9904fe138eb3735c85909af141ee17fca5c,11820,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,oclscale.c,libhb,c
4202,00fffbd792dfbca1c1dbb73c6b21ff82868e16c0,8818,/ssd/swh-datasets/blobs-C,text/x-c,C,C,timescaledb,init.c,src/tsl,c
4203,010013307d8b30a383e2b8f20c85e753c5aa5a53,721,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,brcm47xx/linux/target,
4204,01003c5ed327d14a74c7b417c1effdbe658b06e4,2968,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,lib1553.c,libtest/tests,c
4205,01004226d5ef2a3202414a02bf66f7b6a03cd62b,803,/ssd/swh-datasets/blobs-C,text/x-diff,Perl,Perl,openwrt,0194-drm-vc4-Validate-that-WAIT_BO-padding-is-cleared.patch,patches-4.4/brcm2708/linux/target,patch
4206,010056d22bb94b6c9fec3d38b0cb7de9711947e1,2982,/ssd/swh-datasets/blobs-C,text/plain,Lua,Perl,lua-nginx-module,006-escape.t,t,t
4207,010066d4c1727238422a3bcccabf05e15dbf94a8,5362,/ssd/swh-datasets/blobs-C,text/x-objective-c,Objective-C,Objective-C,libui,tab.m,darwin,m
4208,01006e5b4c9ec9684bdb7eb53f9243b8124a4ac7,2685,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,cmd-copy-mode.c,,c
4209,01007425186ff9695fe8df8621f64e717659e91b,842,/ssd/swh-datasets/blobs-C,text/x-diff,Python,Ruby,openwrt,002-disable_symbol_checks.patch,patches/mklibs/tools,patch
4210,01007a9595ae2099c455b91d188edcc12b5d07d7,117419,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,tmux,CHANGES,,
4211,01008997330986e5fa9be5437a6ff18af57172f7,2971,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,irq.c,stm32/ports,c
4212,01008ac4be3a70c4503673cd3b62faee015b22d6,2819,/ssd/swh-datasets/blobs-C,text/plain,SQL,PLpgSQL,timescaledb,time_bucket.sql,sql,sql
4213,01009907b646029a5d9cbe18f43951001fc69354,35795,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,open-gpu-kernel-modules,nv-procfs.c,nvidia/kernel-open,c
4214,0100a212922ac63077c7ca880141aa940f472726,949136,/ssd/swh-datasets/blobs-C,text/plain,PowerShell,Elixir,rufus,rufus.loc,loc/res,loc
